case,velocity,centroid_20_16000_hz,sub_to_above_sub_db,above_200_to_below_200_db,rms_dbfs,midi_sha256,raw_render_sha256
moogie-1,65,47.751928440635034,-0.126852011308074,-26.76516056060791,-9.814990511594242,48f7b068f7c16cc5bd28d9344fe378b3a029f3a875438aef2fdd2c7948ca9af6,f7f6b66f24b44cac56889689cd9b3e98b9c411b0b37cf1bf42d9fd008193fa0b
moogie-1,66,47.75193445178162,-0.1268506795167923,-26.76516056060791,-9.805736664555855,c61fd8cedc6265e03a390eaf22a84044884f8607f2bad95f411f6d0d8819c33f,e3746dc4b083bcdb4e11407862d404edd3b189693b64f470c27fe5d58c665fc5
moogie-1,67,47.75193546348686,-0.1268522720783949,-26.7651629447937,-9.796492668423667,30c4f710ee5da4df45720a103d91529f637715bcc22cfdfc0dbe1a5bde09569a,b76de5139f70acf1c06b9690384a997ed8877dd00e39900e4f616a61cbb31213
moogie-1,68,47.751932083003624,-0.12685147114098072,-26.76516056060791,-9.787258500242089,6736803f99a39d61b1105d24b93b955ab4109aa07123c66d1358886b4c115935,e5ded83b2e78727bb4018d5a36bd9bddaa14be6ffb9c9b8c5e19c314787ad513
moogie-1,69,47.75193325745353,-0.12685121037065983,-26.76516056060791,-9.778034137973272,9f069a9af42bfbd07b78213185f09d89e0bb882dddd263a9dacc82e219a7d69f,56b578a3fc212b3c2a8644c27025032f8732a86b091777ae8161fb0b12393bbb
moogie-1,70,47.751936435946085,-0.126852011308074,-26.76516056060791,-9.768819559077002,3b0d5d45ca29cd283464df79b8a0e31b012af519fab5e6564ad44d08cf6ff569,ce52e7e8ca2fb44f2040388ad2dbe8abb71b35097196dc6cd30da93bdf53942b
moogie-1,71,47.751932488773434,-0.1268522720783949,-26.76516056060791,-9.75961474797257,fa72ac2a50f3e3cc5ea30e4f03646b35680f7c074c9e140518f0c494d27efab8,d1a86753356b572af1b61fac064892403b4371f91df2c0ffed7aeeeae7d62cd0
moogie-1,72,47.751932442308274,-0.12685147114098072,-26.76516056060791,-9.750419681980867,f0ab4dada270ac61440e40655f1c0e6e658fa3edd957817af55b84d97d31abda,2214036457540c20ad78703370d6dcc203fa6ea2644dca6d7ebf359ae45353d8
moogie-1,73,47.751936492527996,-0.12685254216194153,-26.76516056060791,-9.741234335730043,77948817e33064925e1d56380b3a84bfd34a1d57973e8bcf5a5a5230859ade40,acc0aa3f911108adbf560c42f770fe54918f7de5585da65b709e209341cb2e76
moogie-1,74,47.75193756988813,-0.12685254216194153,-26.76516056060791,-9.732058701062986,0ebdb51a8ac8fbc96be120b2ded60d20563107ef98f1e69563de0e9bc963ccc2,bce49a5f158db860b55ec450a64af8f588530e476a0e2fd2d2d0d1586e04d347
moogie-1,75,47.75193102313516,-0.12685254216194153,-26.76516056060791,-9.722892742529375,036f26da311e41c2e39454e3508dad50eb164a2bde5f3df10f565ef7225cbfce,9abb26eb3bdfe5b21bd409692d352482a31b975feb1172e1b3d43f9c86af4ce1
moogie-1,76,47.75193267480589,-0.12685280293226242,-26.76516056060791,-9.713736443479544,696e281466313eff0a9b6eba0d2a7b35ce426fabb876045e4caa6a2d2a2ca065,6025ebc19c04fb0141962330d30a49af5e43b600d1ad9e06b9d03ca36db3ed39
moogie-1,77,47.75193018806492,-0.126852011308074,-26.76516056060791,-9.704589791877888,7f06342b084c6e889c7b49fb11e05ec9522ea03c9fe19cb1ecbca9edfbb5c431,ca016de0e5294de7fe83820df8b70a4ae3abba5f9356c1d5ab3fa79c833b40b7
moogie-1,78,47.75193238154776,-0.1268522720783949,-26.76516056060791,-9.695452762724972,5a648fdecff7b5386860da1469ca79e59a1e0931de22c319234afcc7c56e2cf1,ce88ca8533aabba8903a1e47e6d8c9f3dd93d852b7761474dacb34c8f450fe81
moogie-1,79,47.751936091621,-0.12685254216194153,-26.7651629447937,-9.68632533050695,59b421a64acaaddb25003c7c93e11355c05c647ab139e6acea64a21bc9997272,30aaf9c67233ad1e7fc10b43c61637a65858dc30d1ee92dfdeaf153d542abbf0
moogie-1,80,47.751930041387176,-0.12685280293226242,-26.76516056060791,-9.677207481809718,5cea45eee61a701f22a6a07634b1f6fd702dd1342c71b16254a6265183aec9bd,1689f84dcc5c775bbc7269a5a98d92d280bbb3bda3494f6e30ee44f52d1e2c3f
moogie-1,81,47.751936660239096,-0.12685121037065983,-26.76516056060791,-9.66809919598771,8c44358d9402909532b2ae79166dd0da236bb56c8d9457b05ceb967450185ffe,52ab404d685e96cffee4af5dc0050f56ff78b18fed2f2a09be39461f39b4a2e6
moogie-1,82,47.75192808802681,-0.1268522720783949,-26.76516056060791,-9.659000449412725,93a8f27dc9d1d40dba3e623de34b95b12bfc803d2efd24bc00da75166aee9e90,b27466e82c9e38fbdc12bccd0196695877331ea6d199c520b1643114d677087f
moogie-1,83,47.7519374675666,-0.126852011308074,-26.76516056060791,-9.649911225454936,f6478b65282b9a8d2427eeeefbcdfd2ffbc6cbd75695bc9f9aa558af984613c3,57f667cf9d334d177182f7d4818ebe428919a5ae639a04710e79e05449e7ef1d
moogie-1,84,47.751932268693615,-0.12685147114098072,-26.7651629447937,-9.640831499577958,27b1344020b721e8399c9a3a2e615da783775f113b319ac5f9dc3faa4ea21013,2638ba2994cbdd2ba8885b7d8ea4368ceb109ac09a5b52c6e171cd1574b7deb9
moogie-1,85,47.75192921265696,-0.1268509402871132,-26.76516056060791,-9.631761258091325,4bbf10bd2a6e0cbf30ae6511adf790f6e14e356f10a6082568a00fcf3ec6676f,3bd3774eac29953a278200fdd03ef453c753c6758320d60c7ae4f7322c796bf2
moogie-1,86,47.75193224543167,-0.126852011308074,-26.7651629447937,-9.622700479381553,c8c5ed3068eb7e8d219824e616b9c7efb55eeb549b537454810dee0d8d2fdd7f,ec83b28c640cafd5f54176d2544889fff11be882fc35fdd88f661f889ef49433
moogie-1,87,47.75193495658107,-0.1268522720783949,-26.7651629447937,-9.61364914186403,fc063888f9ceaca6735b1f9366b57fc31fb4d90dc9d4346c984cb058407bb0df,0cedf55dbb040c0477eaca817b1468771765c073ad4e91552a33c4db13442bb3
moogie-1,88,47.75193763775295,-0.12685147114098072,-26.76516056060791,-9.604607224768586,4fd2aacf27adaa4d5a4ae6f3885d3fcac5a76404764d220ccf7c7e4e967df69c,0559b3fc1188052ab748a72c55ed03ad77e3b0aaefca8e67ae84cfb766a49795
moogie-1,89,47.75193150887376,-0.12685307301580906,-26.76516056060791,-9.595574711341124,4533694de3d82b6ee0ab3fd60f48ef018c145ea4a8e8a5955033a7351980ee06,c891aa2f3c23d7503ea8841f36d8afdc559c4c143ca1544818dc8f32b2c60a9c
moogie-1,90,47.751939627923825,-0.1268536038696766,-26.76516056060791,-9.586551580671577,6f0cc0868aee08c1368d871e049d38367bc270f60520ebd961fc8ba4ec45b787,6a5ea9b823b39527f32b0bce06e05cf16ca6ecc54d66387da2d585c56414908a
moogie-1,91,47.751933385655036,-0.126852011308074,-26.76516056060791,-9.577537817004382,343496840df8d42f3fd9118dee029bdcbc49fdaae5ee642f624ddeae017e0233,8b7f62f48bf6aca04a01c325b4286658cca2c6252c41e022f4b71db2555828d4
moogie-1,92,47.751933061106165,-0.1268522720783949,-26.76516056060791,-9.568533394183003,7048d179f4a47f46fb99539f934cd7b266170a943d519309c3858afa58368108,be9d2d9b366f1eea99cf9906ec8f6e68fb33831aea777a21631b83b907d3d053
moogie-1,93,47.75193305811154,-0.126852011308074,-26.76516056060791,-9.559538296583463,be8be4cc0482ffa2113dcdda107dffacd2ed66f10de704c4a716300b4c343035,f7483d200a33c4e5b93a3e47c722bdb203d49574365055e2815e0d7d1ba57f5a
moogie-1,94,47.75193522798835,-0.12685254216194153,-26.76516056060791,-9.550552504662694,599dd07aa114854146f97940dc1c0528a5eeca384199048d1e337cf87146aabc,940b94c9a7b5e155c83045c5b8c32a298f01a566c797f254c7b7f86be7c05e73
moogie-1,95,47.75193139401854,-0.1268522720783949,-26.76516056060791,-9.541575998879203,cf4dfcd237fc07c2db11bad02bc76210635936df4d801570da9a02f71e33679c,e0f0ce8794c86ad63d77bc024f5a54eaad967b87b279c4262e4ae73a363dfa16
moogie-1,96,47.75193959537354,-0.12685254216194153,-26.76516056060791,-9.53260876490248,29594797a2ab8600c4208cbc8db9007f8d60ebc86be07d4267748ea4a2f9c1d9,0144995fdc38eec649bdb15612b6a8bf8a2e19635e9fda3a5136297acc88328d
moogie-1,97,47.75193522081904,-0.1268533430993557,-26.76516056060791,-9.52365077439625,0e2d6f0be4bfc3b098abf60f42184b3f598dfd7973b8ed71d87441c1614a45f2,0d8a50e731564d2735983bf5aee9fb7ebcacaae086cc4ac747853e1701f5c40a
moogie-1,98,47.75193638273917,-0.12685174122452736,-26.7651629447937,-9.51470201202002,ae44cfd8ba1ac9c80293ee9d876093daf244ea5b3d3be7d176ae882fd557b776,f78199aa7141f09df98edc845c5b71ddcfec23db3a3adbe170b5af21af1028e3
moogie-1,99,47.75193666760944,-0.12685174122452736,-26.76516056060791,-9.505762464816684,8630c885ba135519e9fe2b26ebdcaea3929b7dd445ae69e1b40dd00ae6ab963a,e199fba594c40633a37e055e091d7d02b674e3b8c3ff423bf1d793fe5fb398e7
moogie-1,100,47.75193669281201,-0.12685280293226242,-26.76516056060791,-9.496832105937393,0b217624764a85a7f83d0059d8e3f4e8833df59518d37a0a02154a738d91de9d,4ec53d683af11db76a32ba009ccdeed951d4e419143bacdff1fc7b870ae11bc6
moogie-1,101,47.751937216871326,-0.12685147114098072,-26.76516056060791,-9.487910917342024,e87f0fdabd08776bbf79c7864d349dd8bf7f4f9e8c4f00329606d30744a55968,a2cffae84d24a523fcbe61041cc54437389d4ae476d950b6f6da8b1a9ebea7b4
moogie-1,102,47.75193861425791,-0.12685254216194153,-26.76516056060791,-9.478998885796386,294de46a4fb1c975c8536775709f9b487396c087d285fc2efce43802af3977a1,4303c4bc84e49208e016646b927d2e3d4366b7a6ce58f62b5146f82e5b6d69b5
moogie-1,103,47.75193114830258,-0.12685147114098072,-26.7651629447937,-9.470095985641493,35ebe13bbc62d47fde4729af830685ebbc00d8daceb286e4e4fc6dcf58933c82,89ce3723c1caeafe7b2f329dad9ada150cfab75805da0759f28c78a959e2b580
moogie-1,104,47.751932338788244,-0.12685147114098072,-26.76516056060791,-9.461202203248925,e581008792f563f0234878d16a4f9b3b8c4d78af5f6aa2d31108fb46df7b9098,53bbeef7d5a9e6f98657ddabf68e19c0cbb685b87d4756d9a10ac5cde341f7b0
moogie-1,105,47.75193293947829,-0.12685280293226242,-26.76516056060791,-9.452317518973372,3b9bf99a85ba0dbfae2d70ec82c62f8499929a8475eabd6d5cf36d6691610ada,31d02ca6ce7843eb3dd68d4ef811455cff02f3fceaf0596bbf5a49c9b64ba80c
moogie-1,106,47.75193349014391,-0.12685147114098072,-26.76516056060791,-9.443441912349353,e230752c5ea4b2664431a700d025f19907bc537a741e514a71ae3ccc57e82f39,2529bc34149bda70fd00d58195cf62304a84b9241598c5abd962a07f02d2bb8b
moogie-1,107,47.75193675298326,-0.12685147114098072,-26.7651629447937,-9.434575367291325,392546456a5714256700a9ab2e26a4217b22d93336b3a2b83dd69125a53bcb9e,1ca1012e2d1bb12a1aa07878e7c1d2233ea121023e8c37d71bdb448e6feee701
moogie-1,108,47.75193527997687,-0.1268522720783949,-26.76516056060791,-9.425717863179338,18fbd4fd3c557a8bf1456c6e9e3ace78cefbebadf1ac076c90dfe0b5469bd2de,7537b8157e7a5dbb3bf859fad7ce850fc2e9db780667d31f89ea4ab0b81b7832
moogie-1,109,47.75193752146648,-0.1268509402871132,-26.76516056060791,-9.41686937964117,6b2c40808509b9817bcf6a9b1c003d9ed8be09319eea48114f56d0d1c7f8a114,96b6b724dbb2b20de07f500e77e4120d3e620869f778a7a5cfad3c4f1f7f29b0
moogie-1,110,47.75193634922949,-0.1268533430993557,-26.76516056060791,-9.408029904014088,8f166fbe4f79afa849287d41cf6e832ee2e05bc57a1aac3c88d0db8006cfafa8,a62530d1c68e803bdf562394068589ed1b621b54bd1a0f5b819993d88aac6c0c
moogie-1,111,47.751941555687864,-0.126852011308074,-26.76516056060791,-9.399199414019225,865acf84ad8b1ec5a6669fcebc89bfa5345e6066ab8fd735e816d7414cd2b383,888921c41820d5a6aad214554d13d3fb7fad3b277c590b4a1395cb540817e186
moogie-1,112,47.7519369436839,-0.12685174122452736,-26.7651629447937,-9.390377892793207,a3bb7023ea4957e222aba18c93361605bebc0d3fb7dfd4545bf46770786adb14,ca9daf2d6916fd19e17c0fcc7e9ef81b26405c914f468b985ee52d1dbae28a18
moogie-1,113,47.75193173263476,-0.12685121037065983,-26.76516056060791,-9.38156532138786,1465e9a627293664ada062d5a60f324019717ebd45d18f6bea1bc6fc08d9c863,e06e2932f2b125b7472b340be5d90751599842a350f83336784063b9f3fb9d55
moogie-1,114,47.7519348317262,-0.126852011308074,-26.76516056060791,-9.372761680753323,769e35a8723fc080ba690fb4a823ef3113aeec3a064ac39eb693c8896c82f3a5,e2cd31264aa852bf8d2bc2e9515940c549d6da47fe419572ae4a96ff608b7aff
moogie-1,115,47.75193243404247,-0.126852011308074,-26.7651629447937,-9.363966957685134,c2900c9a6c552e2d815b2b14accf6214e7bc22fe7ed23ddb55076a076dcd9b75,ac627d3dd7915128ec511598a17d8970e0d1ec038a0a8b093016f4bdc6dc3251
moogie-1,116,47.75193522299127,-0.12685174122452736,-26.7651629447937,-9.355181129183162,454dd7a8c3a551137c3ca0b3286f06a4e18fbe81af3917d9808980e928e445c8,1b8d9a81f36c9d2a165f229c2ff2804e02b94e18169da35471c09e2100b99997
moogie-1,117,47.75193736213827,-0.12685387395322323,-26.76516056060791,-9.346404175814673,6eb56428cb0e3ef99b169d24747100e58b6882062b1fdd5c46724df00c165fc7,462ca8bc3cf4ad64d441f972d32404c006f18141a489c3d08f78cce5b3b7f6cc
moogie-1,118,47.75193768355058,-0.12685254216194153,-26.76516056060791,-9.337636086314758,f0c80340c30410ab5fcb373e536f45b65d4fb833de15d1aec9c38cc840e93450,dcebeda6b4b35f0fa11aa6232f095c6d9827239c28c504040a476c35de7fca08
moogie-1,119,47.75193736423009,-0.12685147114098072,-26.7651629447937,-9.32887683618934,46d9847685dca1498f8ffc9c1464696d495fe9262ea56fdb267833101547f877,bf7a917ed16c4234dfd2b60d2461f534feb029ef1562a5d0042514b22d0b3277
moogie-1,120,47.75193218335838,-0.1268522720783949,-26.76516056060791,-9.32012641065068,817bdf53d095b00b8ccb657230249ed60f01e56afe6b1adb352c3a363c20e1bd,39acf1e7e9ad69f5e51ccd47df30e79fe6f7afe5a7c5038cfcef68dce8961522
moogie-1,121,47.75193226686644,-0.12685121037065983,-26.76516056060791,-9.311384795097599,8a9497e4caee1102796bdf5ab64e5b69b689d59a07e5c918cbbd30d84947c13c,223e982d644ad11f7f6624dfe6d1fa67f76c3e0d3683447723f169f4bc8fe88e
moogie-1,122,47.751938464779684,-0.12685307301580906,-26.7651629447937,-9.302651964952956,f3a0ec8cfb43dade9bf20814b3e9ce5afb072fde2e46d1c2ed98013cddc499b0,59c5af23676b55f84df857fdb59727f7a004b5d74f8a62bbbaafb5c3ae1a5d71
moogie-1,123,47.7519321474032,-0.12685254216194153,-26.7651629447937,-9.293927904296096,e71457bc74ae0df53ebf1dbe6470aeb6f2da89ed1b5ba65ab0034f0aa549c5b8,05ce0d6b9587ac0d601d28e60d228cb6c7f4d8006dc78c9aeb79ca037553dd29
moogie-1,124,47.75193878687255,-0.12685254216194153,-26.76516056060791,-9.285212602312468,7072f541790e9301e8dbfd2cc36f2f9ed34efeeb6a20a3eda1e3fcbea6af8ed1,35469452aea0cc61b7d9267264cbc4194c36a7a90f584d177b572447caa52f29
moogie-1,125,47.751935802661194,-0.12685147114098072,-26.76516056060791,-9.27650603329025,d9e9b57ef72107026417edb99ff5dc7c001d2e41a6f0ab94dd4b6654fb10a877,40b864fd25001f3e429342b88385890146a0bf42eae69a1d9915460f4144e789
moogie-1,126,47.75192958962219,-0.1268522720783949,-26.76516056060791,-9.267808182951219,8c1ced416471523e2d3fdc740ed080549d75697ab00f86c3af627fa0454d4b2d,101e1dcee03dc052034eccdeed356b94b33d2ec8f86e5bdcfba32f70bbe54ce1
moogie-1,127,47.75193466344782,-0.126852011308074,-26.76516056060791,-9.259119034318035,a43ecafe84b7ada4e4345a5ba7cdf8e228b13a56e0eb5d09c65cefe6eb6a2d9e,975e32cb5eaacabab3589f81c842209cefe0cd1345fb98f0fda5259d47a61625
