series,source,x,y
spectrum,Septum / reconstructed MIDI,11315.6982421875,9.028081477719749e-17
spectrum,Septum / reconstructed MIDI,11321.08154296875,9.075075262680112e-17
spectrum,Septum / reconstructed MIDI,11326.46484375,8.996218480524206e-17
spectrum,Septum / reconstructed MIDI,11331.84814453125,9.015064301856124e-17
spectrum,Septum / reconstructed MIDI,11337.2314453125,8.923867308449908e-17
spectrum,Septum / reconstructed MIDI,11342.61474609375,8.902704719658351e-17
spectrum,Septum / reconstructed MIDI,11347.998046875,8.885903688800664e-17
spectrum,Septum / reconstructed MIDI,11353.38134765625,8.791689140519855e-17
spectrum,Septum / reconstructed MIDI,11358.7646484375,8.822002993864208e-17
spectrum,Septum / reconstructed MIDI,11364.14794921875,8.694424611884439e-17
spectrum,Septum / reconstructed MIDI,11369.53125,8.766747990690156e-17
spectrum,Septum / reconstructed MIDI,11374.91455078125,8.615853041603742e-17
spectrum,Septum / reconstructed MIDI,11380.2978515625,8.69990187102852e-17
spectrum,Septum / reconstructed MIDI,11385.68115234375,8.475568503670669e-17
spectrum,Septum / reconstructed MIDI,11391.064453125,8.601650019613962e-17
spectrum,Septum / reconstructed MIDI,11396.44775390625,8.340007497907519e-17
spectrum,Septum / reconstructed MIDI,11401.8310546875,8.51099698017856e-17
spectrum,Septum / reconstructed MIDI,11407.21435546875,8.196019837808168e-17
spectrum,Septum / reconstructed MIDI,11412.59765625,8.404797577438592e-17
spectrum,Septum / reconstructed MIDI,11417.98095703125,8.047595842647573e-17
spectrum,Septum / reconstructed MIDI,11423.3642578125,8.279856908996133e-17
spectrum,Septum / reconstructed MIDI,11428.74755859375,7.919428508071667e-17
spectrum,Septum / reconstructed MIDI,11434.130859375,8.125025903682947e-17
spectrum,Septum / reconstructed MIDI,11439.51416015625,7.77066239100972e-17
spectrum,Septum / reconstructed MIDI,11444.8974609375,7.976077145141749e-17
spectrum,Septum / reconstructed MIDI,11450.28076171875,7.621332467642257e-17
spectrum,Septum / reconstructed MIDI,11455.6640625,7.834107143992537e-17
spectrum,Septum / reconstructed MIDI,11461.04736328125,7.468527062213091e-17
spectrum,Septum / reconstructed MIDI,11466.4306640625,7.654516306839924e-17
spectrum,Septum / reconstructed MIDI,11471.81396484375,7.324106621217253e-17
spectrum,Septum / reconstructed MIDI,11477.197265625,7.485417428576934e-17
spectrum,Septum / reconstructed MIDI,11482.58056640625,7.164605023293348e-17
spectrum,Septum / reconstructed MIDI,11487.9638671875,7.284336439110193e-17
spectrum,Septum / reconstructed MIDI,11493.34716796875,7.010799060195238e-17
spectrum,Septum / reconstructed MIDI,11498.73046875,7.107180159936447e-17
spectrum,Septum / reconstructed MIDI,11504.11376953125,6.825924193289636e-17
spectrum,Septum / reconstructed MIDI,11509.4970703125,6.871503168530288e-17
spectrum,Septum / reconstructed MIDI,11514.88037109375,6.669867637180892e-17
spectrum,Septum / reconstructed MIDI,11520.263671875,6.667830787640541e-17
spectrum,Septum / reconstructed MIDI,11525.64697265625,6.51821300541991e-17
spectrum,Septum / reconstructed MIDI,11531.0302734375,6.42274312784149e-17
spectrum,Septum / reconstructed MIDI,11536.41357421875,6.323092348574981e-17
spectrum,Septum / reconstructed MIDI,11541.796875,6.227079178770236e-17
spectrum,Septum / reconstructed MIDI,11547.18017578125,6.150367110506559e-17
spectrum,Septum / reconstructed MIDI,11552.5634765625,5.992259146478683e-17
spectrum,Septum / reconstructed MIDI,11557.94677734375,5.974310650675262e-17
spectrum,Septum / reconstructed MIDI,11563.330078125,5.760581077025851e-17
spectrum,Septum / reconstructed MIDI,11568.71337890625,5.78881175871555e-17
spectrum,Septum / reconstructed MIDI,11574.0966796875,5.5503177210152816e-17
spectrum,Septum / reconstructed MIDI,11579.47998046875,5.619579208065572e-17
spectrum,Septum / reconstructed MIDI,11584.86328125,5.34220569634184e-17
spectrum,Septum / reconstructed MIDI,11590.24658203125,5.415361218843785e-17
spectrum,Septum / reconstructed MIDI,11595.6298828125,5.1102989941676985e-17
spectrum,Septum / reconstructed MIDI,11601.01318359375,5.2137180774327533e-17
spectrum,Septum / reconstructed MIDI,11606.396484375,4.913787350404701e-17
spectrum,Septum / reconstructed MIDI,11611.77978515625,5.0404128203188084e-17
spectrum,Septum / reconstructed MIDI,11617.1630859375,4.7207465564919757e-17
spectrum,Septum / reconstructed MIDI,11622.54638671875,4.842546916456939e-17
spectrum,Septum / reconstructed MIDI,11627.9296875,4.5041436882668e-17
spectrum,Septum / reconstructed MIDI,11633.31298828125,4.6078843793540155e-17
spectrum,Septum / reconstructed MIDI,11638.6962890625,4.281404132513216e-17
spectrum,Septum / reconstructed MIDI,11644.07958984375,4.4514112550887895e-17
spectrum,Septum / reconstructed MIDI,11649.462890625,4.1278377209205013e-17
spectrum,Septum / reconstructed MIDI,11654.84619140625,4.229805267646648e-17
spectrum,Septum / reconstructed MIDI,11660.2294921875,3.9526650208556566e-17
spectrum,Septum / reconstructed MIDI,11665.61279296875,4.0611547212756615e-17
spectrum,Septum / reconstructed MIDI,11670.99609375,3.808424243488865e-17
spectrum,Septum / reconstructed MIDI,11676.37939453125,3.85218540661537e-17
spectrum,Septum / reconstructed MIDI,11681.7626953125,3.630689599630821e-17
spectrum,Septum / reconstructed MIDI,11687.14599609375,3.677741948978552e-17
spectrum,Septum / reconstructed MIDI,11692.529296875,3.45627426613483e-17
spectrum,Septum / reconstructed MIDI,11697.91259765625,3.4977977402682567e-17
spectrum,Septum / reconstructed MIDI,11703.2958984375,3.3139131739920035e-17
spectrum,Septum / reconstructed MIDI,11708.67919921875,3.3299670953204326e-17
spectrum,Septum / reconstructed MIDI,11714.0625,3.1650074288426576e-17
spectrum,Septum / reconstructed MIDI,11719.44580078125,3.166041073736104e-17
spectrum,Septum / reconstructed MIDI,11724.8291015625,3.023949973345215e-17
spectrum,Septum / reconstructed MIDI,11730.21240234375,3.0097039379635817e-17
spectrum,Septum / reconstructed MIDI,11735.595703125,2.883637973015805e-17
spectrum,Septum / reconstructed MIDI,11740.97900390625,2.851851738181107e-17
spectrum,Septum / reconstructed MIDI,11746.3623046875,2.7560347756176598e-17
spectrum,Septum / reconstructed MIDI,11751.74560546875,2.709106668797934e-17
spectrum,Septum / reconstructed MIDI,11757.12890625,2.6505608102749007e-17
spectrum,Septum / reconstructed MIDI,11762.51220703125,2.5961755047968868e-17
spectrum,Septum / reconstructed MIDI,11767.8955078125,2.5475903897740947e-17
spectrum,Septum / reconstructed MIDI,11773.27880859375,2.495346489465858e-17
spectrum,Septum / reconstructed MIDI,11778.662109375,2.4603119163656645e-17
spectrum,Septum / reconstructed MIDI,11784.04541015625,2.3820157972289478e-17
spectrum,Septum / reconstructed MIDI,11789.4287109375,2.3653249468288528e-17
spectrum,Septum / reconstructed MIDI,11794.81201171875,2.3067428577949898e-17
spectrum,Septum / reconstructed MIDI,11800.1953125,2.2854977163783003e-17
spectrum,Septum / reconstructed MIDI,11805.57861328125,2.2275780335789698e-17
spectrum,Septum / reconstructed MIDI,11810.9619140625,2.216912035888466e-17
spectrum,Septum / reconstructed MIDI,11816.34521484375,2.1622828775658714e-17
spectrum,Septum / reconstructed MIDI,11821.728515625,2.154681087736509e-17
spectrum,Septum / reconstructed MIDI,11827.11181640625,2.1146374397189396e-17
spectrum,Septum / reconstructed MIDI,11832.4951171875,2.098062725476847e-17
spectrum,Septum / reconstructed MIDI,11837.87841796875,2.0686667117401825e-17
spectrum,Septum / reconstructed MIDI,11843.26171875,2.059947070031016e-17
spectrum,Septum / reconstructed MIDI,11848.64501953125,2.0393550704259985e-17
spectrum,Septum / reconstructed MIDI,11854.0283203125,2.02198791715708e-17
spectrum,Septum / reconstructed MIDI,11859.41162109375,2.009945490927288e-17
spectrum,Septum / reconstructed MIDI,11864.794921875,2.013007217246592e-17
spectrum,Septum / reconstructed MIDI,11870.17822265625,2.0034650271363027e-17
spectrum,Septum / reconstructed MIDI,11875.5615234375,2.005551672949529e-17
spectrum,Septum / reconstructed MIDI,11880.94482421875,2.0216050979695906e-17
spectrum,Septum / reconstructed MIDI,11886.328125,2.005746060393479e-17
spectrum,Septum / reconstructed MIDI,11891.71142578125,2.0179805579615057e-17
spectrum,Septum / reconstructed MIDI,11897.0947265625,2.0118417197635047e-17
spectrum,Septum / reconstructed MIDI,11902.47802734375,2.043838058473791e-17
spectrum,Septum / reconstructed MIDI,11907.861328125,2.032937803233812e-17
spectrum,Septum / reconstructed MIDI,11913.24462890625,2.073386273443165e-17
spectrum,Septum / reconstructed MIDI,11918.6279296875,2.0652380481011502e-17
spectrum,Septum / reconstructed MIDI,11924.01123046875,2.1144630700458134e-17
spectrum,Septum / reconstructed MIDI,11929.39453125,2.1117537226674572e-17
spectrum,Septum / reconstructed MIDI,11934.77783203125,2.173131516735627e-17
spectrum,Septum / reconstructed MIDI,11940.1611328125,2.1663201806996203e-17
spectrum,Septum / reconstructed MIDI,11945.54443359375,2.2237801165144938e-17
spectrum,Septum / reconstructed MIDI,11950.927734375,2.225609509157216e-17
spectrum,Septum / reconstructed MIDI,11956.31103515625,2.288041627634146e-17
spectrum,Septum / reconstructed MIDI,11961.6943359375,2.293636842733577e-17
spectrum,Septum / reconstructed MIDI,11967.07763671875,2.3723731873922946e-17
spectrum,Septum / reconstructed MIDI,11972.4609375,2.385499220224531e-17
spectrum,Septum / reconstructed MIDI,11977.84423828125,2.4576914081850966e-17
spectrum,Septum / reconstructed MIDI,11983.2275390625,2.481363993827384e-17
spectrum,Septum / reconstructed MIDI,11988.61083984375,2.55555084511706e-17
spectrum,Septum / reconstructed MIDI,11993.994140625,2.573817970892436e-17
spectrum,Septum / reconstructed MIDI,11999.37744140625,2.6445240461644887e-17
spectrum,Septum / reconstructed MIDI,12004.7607421875,2.6663498683711904e-17
spectrum,Septum / reconstructed MIDI,12010.14404296875,2.746490434837778e-17
spectrum,Septum / reconstructed MIDI,12015.52734375,2.782385110338904e-17
spectrum,Septum / reconstructed MIDI,12020.91064453125,2.8570338592826295e-17
spectrum,Septum / reconstructed MIDI,12026.2939453125,2.880718356325738e-17
spectrum,Septum / reconstructed MIDI,12031.67724609375,2.9412706241425796e-17
spectrum,Septum / reconstructed MIDI,12037.060546875,3.011600828544288e-17
spectrum,Septum / reconstructed MIDI,12042.44384765625,3.064371642902721e-17
spectrum,Septum / reconstructed MIDI,12047.8271484375,3.1525888008702765e-17
spectrum,Septum / reconstructed MIDI,12053.21044921875,3.196496209529081e-17
spectrum,Septum / reconstructed MIDI,12058.59375,3.279635802024541e-17
spectrum,Septum / reconstructed MIDI,12063.97705078125,3.318176131996857e-17
spectrum,Septum / reconstructed MIDI,12069.3603515625,3.423116234972274e-17
spectrum,Septum / reconstructed MIDI,12074.74365234375,3.4493414999849e-17
spectrum,Septum / reconstructed MIDI,12080.126953125,3.55377371406421e-17
spectrum,Septum / reconstructed MIDI,12085.51025390625,3.580194193701399e-17
spectrum,Septum / reconstructed MIDI,12090.8935546875,3.698123679271859e-17
spectrum,Septum / reconstructed MIDI,12096.27685546875,3.699525254101769e-17
spectrum,Septum / reconstructed MIDI,12101.66015625,3.8518905994450563e-17
spectrum,Septum / reconstructed MIDI,12107.04345703125,3.8338468124350696e-17
spectrum,Septum / reconstructed MIDI,12112.4267578125,3.9735017004858674e-17
spectrum,Septum / reconstructed MIDI,12117.81005859375,3.955303396137456e-17
spectrum,Septum / reconstructed MIDI,12123.193359375,4.110312079846218e-17
spectrum,Septum / reconstructed MIDI,12128.57666015625,4.075743209430892e-17
spectrum,Septum / reconstructed MIDI,12133.9599609375,4.2456441220158135e-17
spectrum,Septum / reconstructed MIDI,12139.34326171875,4.219715649406971e-17
spectrum,Septum / reconstructed MIDI,12144.7265625,4.388230869029744e-17
spectrum,Septum / reconstructed MIDI,12150.10986328125,4.3558348366474724e-17
spectrum,Septum / reconstructed MIDI,12155.4931640625,4.519040880226635e-17
spectrum,Septum / reconstructed MIDI,12160.87646484375,4.483882395470681e-17
spectrum,Septum / reconstructed MIDI,12166.259765625,4.6608140123900586e-17
spectrum,Septum / reconstructed MIDI,12171.64306640625,4.616239234413046e-17
spectrum,Septum / reconstructed MIDI,12177.0263671875,4.795936612428556e-17
spectrum,Septum / reconstructed MIDI,12182.40966796875,4.74242034290209e-17
spectrum,Septum / reconstructed MIDI,12187.79296875,4.901311150661686e-17
spectrum,Septum / reconstructed MIDI,12193.17626953125,4.864326912857705e-17
spectrum,Septum / reconstructed MIDI,12198.5595703125,4.9962565957317476e-17
spectrum,Septum / reconstructed MIDI,12203.94287109375,4.997709455759636e-17
spectrum,Septum / reconstructed MIDI,12209.326171875,5.1296388077614333e-17
spectrum,Septum / reconstructed MIDI,12214.70947265625,5.115248181208726e-17
spectrum,Septum / reconstructed MIDI,12220.0927734375,5.1951723572270694e-17
spectrum,Septum / reconstructed MIDI,12225.47607421875,5.2210184426469014e-17
spectrum,Septum / reconstructed MIDI,12230.859375,5.310243437472791e-17
spectrum,Septum / reconstructed MIDI,12236.24267578125,5.3285611867016555e-17
spectrum,Septum / reconstructed MIDI,12241.6259765625,5.387717504516753e-17
spectrum,Septum / reconstructed MIDI,12247.00927734375,5.429620489115219e-17
spectrum,Septum / reconstructed MIDI,12252.392578125,5.489157971756581e-17
spectrum,Septum / reconstructed MIDI,12257.77587890625,5.5157187412256586e-17
spectrum,Septum / reconstructed MIDI,12263.1591796875,5.529839045154184e-17
spectrum,Septum / reconstructed MIDI,12268.54248046875,5.614496348637556e-17
spectrum,Septum / reconstructed MIDI,12273.92578125,5.620914608446477e-17
spectrum,Septum / reconstructed MIDI,12279.30908203125,5.694620371491892e-17
spectrum,Septum / reconstructed MIDI,12284.6923828125,5.680495435351937e-17
spectrum,Septum / reconstructed MIDI,12290.07568359375,5.734489153527968e-17
spectrum,Septum / reconstructed MIDI,12295.458984375,5.72094125858333e-17
spectrum,Septum / reconstructed MIDI,12300.84228515625,5.806654375400564e-17
spectrum,Septum / reconstructed MIDI,12306.2255859375,5.789811654640005e-17
spectrum,Septum / reconstructed MIDI,12311.60888671875,5.851171912479188e-17
spectrum,Septum / reconstructed MIDI,12316.9921875,5.825672250299894e-17
spectrum,Septum / reconstructed MIDI,12322.37548828125,5.873114698024505e-17
spectrum,Septum / reconstructed MIDI,12327.7587890625,5.901964110812394e-17
spectrum,Septum / reconstructed MIDI,12333.14208984375,5.896695962927167e-17
spectrum,Septum / reconstructed MIDI,12338.525390625,5.876769512843009e-17
spectrum,Septum / reconstructed MIDI,12343.90869140625,5.924012775476118e-17
spectrum,Septum / reconstructed MIDI,12349.2919921875,5.921338004247366e-17
spectrum,Septum / reconstructed MIDI,12354.67529296875,5.957557927165348e-17
spectrum,Septum / reconstructed MIDI,12360.05859375,5.930813523600284e-17
spectrum,Septum / reconstructed MIDI,12365.44189453125,5.973146642117278e-17
spectrum,Septum / reconstructed MIDI,12370.8251953125,5.943811508873697e-17
spectrum,Septum / reconstructed MIDI,12376.20849609375,5.962037937362936e-17
spectrum,Septum / reconstructed MIDI,12381.591796875,5.960300858076574e-17
spectrum,Septum / reconstructed MIDI,12386.97509765625,5.912980833082621e-17
spectrum,Septum / reconstructed MIDI,12392.3583984375,5.92903210743309e-17
spectrum,Septum / reconstructed MIDI,12397.74169921875,5.896807136001494e-17
spectrum,Septum / reconstructed MIDI,12403.125,5.940412789172839e-17
spectrum,Septum / reconstructed MIDI,12408.50830078125,5.865383537147339e-17
spectrum,Septum / reconstructed MIDI,12413.8916015625,5.897478144914397e-17
spectrum,Septum / reconstructed MIDI,12419.27490234375,5.80813933003622e-17
spectrum,Septum / reconstructed MIDI,12424.658203125,5.858405441499842e-17
spectrum,Septum / reconstructed MIDI,12430.04150390625,5.753366738595408e-17
spectrum,Septum / reconstructed MIDI,12435.4248046875,5.795055317979101e-17
spectrum,Septum / reconstructed MIDI,12440.80810546875,5.711173909910304e-17
spectrum,Septum / reconstructed MIDI,12446.19140625,5.765665259942847e-17
spectrum,Septum / reconstructed MIDI,12451.57470703125,5.620979459406501e-17
spectrum,Septum / reconstructed MIDI,12456.9580078125,5.689408471888318e-17
spectrum,Septum / reconstructed MIDI,12462.34130859375,5.566081136512582e-17
spectrum,Septum / reconstructed MIDI,12467.724609375,5.620693585786803e-17
spectrum,Septum / reconstructed MIDI,12473.10791015625,5.52439785108481e-17
spectrum,Septum / reconstructed MIDI,12478.4912109375,5.545008214099426e-17
spectrum,Septum / reconstructed MIDI,12483.87451171875,5.468270337800637e-17
spectrum,Septum / reconstructed MIDI,12489.2578125,5.4660673903932856e-17
spectrum,Septum / reconstructed MIDI,12494.64111328125,5.3678562362648646e-17
spectrum,Septum / reconstructed MIDI,12500.0244140625,5.3728481058254996e-17
spectrum,Septum / reconstructed MIDI,12505.40771484375,5.297060825486656e-17
spectrum,Septum / reconstructed MIDI,12510.791015625,5.2468519549214224e-17
spectrum,Septum / reconstructed MIDI,12516.17431640625,5.192030394388348e-17
spectrum,Septum / reconstructed MIDI,12521.5576171875,5.140167493470253e-17
spectrum,Septum / reconstructed MIDI,12526.94091796875,5.082151361411499e-17
spectrum,Septum / reconstructed MIDI,12532.32421875,5.0231919125821894e-17
spectrum,Septum / reconstructed MIDI,12537.70751953125,5.0187353943139987e-17
spectrum,Septum / reconstructed MIDI,12543.0908203125,4.915614757813953e-17
spectrum,Septum / reconstructed MIDI,12548.47412109375,4.91915178211323e-17
spectrum,Septum / reconstructed MIDI,12553.857421875,4.7922679009757606e-17
spectrum,Septum / reconstructed MIDI,12559.24072265625,4.815797880680444e-17
spectrum,Septum / reconstructed MIDI,12564.6240234375,4.660708464143897e-17
spectrum,Septum / reconstructed MIDI,12570.00732421875,4.6955996041258736e-17
spectrum,Septum / reconstructed MIDI,12575.390625,4.535853160740653e-17
spectrum,Septum / reconstructed MIDI,12580.77392578125,4.580358786418456e-17
spectrum,Septum / reconstructed MIDI,12586.1572265625,4.409331584711482e-17
spectrum,Septum / reconstructed MIDI,12591.54052734375,4.471027016134872e-17
spectrum,Septum / reconstructed MIDI,12596.923828125,4.293654346512881e-17
spectrum,Septum / reconstructed MIDI,12602.30712890625,4.34214698274319e-17
spectrum,Septum / reconstructed MIDI,12607.6904296875,4.161994324518531e-17
spectrum,Septum / reconstructed MIDI,12613.07373046875,4.221534785010098e-17
spectrum,Septum / reconstructed MIDI,12618.45703125,4.022511820907389e-17
spectrum,Septum / reconstructed MIDI,12623.84033203125,4.092498579918766e-17
spectrum,Septum / reconstructed MIDI,12629.2236328125,3.885809305898916e-17
spectrum,Septum / reconstructed MIDI,12634.60693359375,3.981232530490788e-17
spectrum,Septum / reconstructed MIDI,12639.990234375,3.786149593081792e-17
spectrum,Septum / reconstructed MIDI,12645.37353515625,3.841666647073901e-17
spectrum,Septum / reconstructed MIDI,12650.7568359375,3.665210162698374e-17
spectrum,Septum / reconstructed MIDI,12656.14013671875,3.710733882274107e-17
spectrum,Septum / reconstructed MIDI,12661.5234375,3.540779699257737e-17
spectrum,Septum / reconstructed MIDI,12666.90673828125,3.5774132124819955e-17
spectrum,Septum / reconstructed MIDI,12672.2900390625,3.4256315257789253e-17
spectrum,Septum / reconstructed MIDI,12677.67333984375,3.4413562292235584e-17
spectrum,Septum / reconstructed MIDI,12683.056640625,3.2971137974955415e-17
spectrum,Septum / reconstructed MIDI,12688.43994140625,3.3039780730907516e-17
spectrum,Septum / reconstructed MIDI,12693.8232421875,3.1880275344177634e-17
spectrum,Septum / reconstructed MIDI,12699.20654296875,3.190256951604716e-17
spectrum,Septum / reconstructed MIDI,12704.58984375,3.0712733070616187e-17
spectrum,Septum / reconstructed MIDI,12709.97314453125,3.048084787513797e-17
spectrum,Septum / reconstructed MIDI,12715.3564453125,2.9692366080362624e-17
spectrum,Septum / reconstructed MIDI,12720.73974609375,2.940837181501602e-17
spectrum,Septum / reconstructed MIDI,12726.123046875,2.8663300458787455e-17
spectrum,Septum / reconstructed MIDI,12731.50634765625,2.818324784465353e-17
spectrum,Septum / reconstructed MIDI,12736.8896484375,2.760679394757145e-17
spectrum,Septum / reconstructed MIDI,12742.27294921875,2.6986845239520108e-17
spectrum,Septum / reconstructed MIDI,12747.65625,2.655206752903366e-17
spectrum,Septum / reconstructed MIDI,12753.03955078125,2.597686432903776e-17
spectrum,Septum / reconstructed MIDI,12758.4228515625,2.553125055252687e-17
spectrum,Septum / reconstructed MIDI,12763.80615234375,2.481440094443739e-17
spectrum,Septum / reconstructed MIDI,12769.189453125,2.4615184420071344e-17
spectrum,Septum / reconstructed MIDI,12774.57275390625,2.377766570422263e-17
spectrum,Septum / reconstructed MIDI,12779.9560546875,2.352515393298979e-17
spectrum,Septum / reconstructed MIDI,12785.33935546875,2.2980630861913483e-17
spectrum,Septum / reconstructed MIDI,12790.72265625,2.27359971588346e-17
spectrum,Septum / reconstructed MIDI,12796.10595703125,2.2108251446329333e-17
spectrum,Septum / reconstructed MIDI,12801.4892578125,2.1888262762420855e-17
spectrum,Septum / reconstructed MIDI,12806.87255859375,2.1050854888774222e-17
spectrum,Septum / reconstructed MIDI,12812.255859375,2.102272743922497e-17
spectrum,Septum / reconstructed MIDI,12817.63916015625,2.02986433094981e-17
spectrum,Septum / reconstructed MIDI,12823.0224609375,2.0325238820552905e-17
spectrum,Septum / reconstructed MIDI,12828.40576171875,1.9471006093246944e-17
spectrum,Septum / reconstructed MIDI,12833.7890625,1.9587365590014778e-17
spectrum,Septum / reconstructed MIDI,12839.17236328125,1.8866684481327953e-17
spectrum,Septum / reconstructed MIDI,12844.5556640625,1.9054021037736512e-17
spectrum,Septum / reconstructed MIDI,12849.93896484375,1.822558807373608e-17
spectrum,Septum / reconstructed MIDI,12855.322265625,1.8198744408497508e-17
spectrum,Septum / reconstructed MIDI,12860.70556640625,1.7611120264423513e-17
spectrum,Septum / reconstructed MIDI,12866.0888671875,1.7573690341705488e-17
spectrum,Septum / reconstructed MIDI,12871.47216796875,1.7075368616562718e-17
spectrum,Septum / reconstructed MIDI,12876.85546875,1.708180077300593e-17
spectrum,Septum / reconstructed MIDI,12882.23876953125,1.6599395657209905e-17
spectrum,Septum / reconstructed MIDI,12887.6220703125,1.6707734810758425e-17
spectrum,Septum / reconstructed MIDI,12893.00537109375,1.6221984576565235e-17
spectrum,Septum / reconstructed MIDI,12898.388671875,1.6273248267847596e-17
spectrum,Septum / reconstructed MIDI,12903.77197265625,1.5850110642940996e-17
spectrum,Septum / reconstructed MIDI,12909.1552734375,1.5808414122623423e-17
spectrum,Septum / reconstructed MIDI,12914.53857421875,1.5501856024527595e-17
spectrum,Septum / reconstructed MIDI,12919.921875,1.5495551253898716e-17
spectrum,Septum / reconstructed MIDI,12925.30517578125,1.51899295242563e-17
spectrum,Septum / reconstructed MIDI,12930.6884765625,1.524619269516093e-17
spectrum,Septum / reconstructed MIDI,12936.07177734375,1.5053472847325876e-17
spectrum,Septum / reconstructed MIDI,12941.455078125,1.5019490613400972e-17
spectrum,Septum / reconstructed MIDI,12946.83837890625,1.4823549724260636e-17
spectrum,Septum / reconstructed MIDI,12952.2216796875,1.4893999042670553e-17
spectrum,Septum / reconstructed MIDI,12957.60498046875,1.4624900645794802e-17
spectrum,Septum / reconstructed MIDI,12962.98828125,1.467314678220257e-17
spectrum,Septum / reconstructed MIDI,12968.37158203125,1.4497794418508678e-17
spectrum,Septum / reconstructed MIDI,12973.7548828125,1.4549652025470853e-17
spectrum,Septum / reconstructed MIDI,12979.13818359375,1.4467370715578978e-17
spectrum,Septum / reconstructed MIDI,12984.521484375,1.4540844206308388e-17
spectrum,Septum / reconstructed MIDI,12989.90478515625,1.4482587530127503e-17
spectrum,Septum / reconstructed MIDI,12995.2880859375,1.4456589243474962e-17
spectrum,Septum / reconstructed MIDI,13000.67138671875,1.4533985224669098e-17
spectrum,Septum / reconstructed MIDI,13006.0546875,1.4587612998142136e-17
spectrum,Septum / reconstructed MIDI,13011.43798828125,1.4656867867747526e-17
spectrum,Septum / reconstructed MIDI,13016.8212890625,1.459352403079944e-17
spectrum,Septum / reconstructed MIDI,13022.20458984375,1.4665229009379212e-17
spectrum,Septum / reconstructed MIDI,13027.587890625,1.4678235597330996e-17
spectrum,Septum / reconstructed MIDI,13032.97119140625,1.4781183187646895e-17
spectrum,Septum / reconstructed MIDI,13038.3544921875,1.4846110248287408e-17
spectrum,Septum / reconstructed MIDI,13043.73779296875,1.496554354821149e-17
spectrum,Septum / reconstructed MIDI,13049.12109375,1.510508064574306e-17
spectrum,Septum / reconstructed MIDI,13054.50439453125,1.5307217117671418e-17
spectrum,Septum / reconstructed MIDI,13059.8876953125,1.5420689754101442e-17
spectrum,Septum / reconstructed MIDI,13065.27099609375,1.5390234618308464e-17
spectrum,Septum / reconstructed MIDI,13070.654296875,1.5393895719699624e-17
spectrum,Septum / reconstructed MIDI,13076.03759765625,1.5581442379983772e-17
spectrum,Septum / reconstructed MIDI,13081.4208984375,1.5684284091181265e-17
spectrum,Septum / reconstructed MIDI,13086.80419921875,1.5823652443867874e-17
spectrum,Septum / reconstructed MIDI,13092.1875,1.591202511179059e-17
spectrum,Septum / reconstructed MIDI,13097.57080078125,1.597582720679803e-17
spectrum,Septum / reconstructed MIDI,13102.9541015625,1.637323951465423e-17
spectrum,Septum / reconstructed MIDI,13108.33740234375,1.6372797800207128e-17
spectrum,Septum / reconstructed MIDI,13113.720703125,1.655985973265232e-17
spectrum,Septum / reconstructed MIDI,13119.10400390625,1.668709169139155e-17
spectrum,Septum / reconstructed MIDI,13124.4873046875,1.6936786085458034e-17
spectrum,Septum / reconstructed MIDI,13129.87060546875,1.7159630196841044e-17
spectrum,Septum / reconstructed MIDI,13135.25390625,1.7243582411570276e-17
spectrum,Septum / reconstructed MIDI,13140.63720703125,1.7359591183758388e-17
spectrum,Septum / reconstructed MIDI,13146.0205078125,1.758886414286216e-17
spectrum,Septum / reconstructed MIDI,13151.40380859375,1.747827340368627e-17
spectrum,Septum / reconstructed MIDI,13156.787109375,1.7915625300238983e-17
spectrum,Septum / reconstructed MIDI,13162.17041015625,1.785233771157255e-17
spectrum,Septum / reconstructed MIDI,13167.5537109375,1.8223053592339217e-17
spectrum,Septum / reconstructed MIDI,13172.93701171875,1.8138912780430323e-17
spectrum,Septum / reconstructed MIDI,13178.3203125,1.862523211488495e-17
spectrum,Septum / reconstructed MIDI,13183.70361328125,1.8466484574807447e-17
spectrum,Septum / reconstructed MIDI,13189.0869140625,1.902621784298738e-17
spectrum,Septum / reconstructed MIDI,13194.47021484375,1.885250825999002e-17
spectrum,Septum / reconstructed MIDI,13199.853515625,1.937962414225576e-17
spectrum,Septum / reconstructed MIDI,13205.23681640625,1.9189476826125746e-17
spectrum,Septum / reconstructed MIDI,13210.6201171875,1.9741618230643667e-17
spectrum,Septum / reconstructed MIDI,13216.00341796875,1.9542818605306347e-17
spectrum,Septum / reconstructed MIDI,13221.38671875,2.0077337754054438e-17
spectrum,Septum / reconstructed MIDI,13226.77001953125,1.978019131696824e-17
spectrum,Septum / reconstructed MIDI,13232.1533203125,2.0340093329993133e-17
spectrum,Septum / reconstructed MIDI,13237.53662109375,2.0145619859259466e-17
spectrum,Septum / reconstructed MIDI,13242.919921875,2.0691148781960638e-17
spectrum,Septum / reconstructed MIDI,13248.30322265625,2.0318528731423875e-17
spectrum,Septum / reconstructed MIDI,13253.6865234375,2.0907583897957588e-17
spectrum,Septum / reconstructed MIDI,13259.06982421875,2.0759055347167566e-17
spectrum,Septum / reconstructed MIDI,13264.453125,2.1297551580300812e-17
spectrum,Septum / reconstructed MIDI,13269.83642578125,2.108590418568932e-17
spectrum,Septum / reconstructed MIDI,13275.2197265625,2.1444738444137273e-17
spectrum,Septum / reconstructed MIDI,13280.60302734375,2.124128840939618e-17
spectrum,Septum / reconstructed MIDI,13285.986328125,2.1686478669433445e-17
